query_id,query_title,subject_id,subject_accession,subject_title,taxid,sci_name,identity_pct,bit_score,evalue
Query_2228399,reverse journal,gi|2626697046|gb|OR777682.1|,OR777682,"Panthera pardus mitochondrion, complete genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717541|gb|OL547444.1|,OL547444,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1566349414|gb|MK043027.1|,MK043027,"Panthera pardus voucher cgrb15208 mitochondrion, complete genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1062594220|gb|KX655614.1|,KX655614,"Panthera pardus orientalis mitochondrion, complete genome",9692,Panthera pardus orientalis,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1929547443|gb|MT653633.1|,MT653633,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853842|gb|OK513004.1|,OK513004,"Panthera spelaea from Russia mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|37962869|gb|AY337045.1|,AY337045,"Sus scrofa breed Duroc mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1516009687|gb|MG452283.1|,MG452283,"Cryptoprocta ferox voucher MNHNC-13/ISEMT832 NADH dehydrogenase subunit 2 (ND2) gene, complete cds; mitochondrial",94188,Cryptoprocta ferox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911346|gb|PP763987.1|,PP763987,"Sus scrofa isolate Wakchambil1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|748762956|gb|KP126954.1|,KP126954,"Sus scrofa breed Luchuan pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|697738703|gb|KM250424.1|,KM250424,"Sus scrofa breed Congjiang miniature mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804036|gb|KX982642.1|,KX982642,"Sus scrofa isolate Vietnam_VNM07 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2566847231|gb|OR397961.1|,OR397961,"Sus scrofa breed Lingao mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|5835862|ref|NC_000845.1|,NC_000845,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978876|gb|MW823144.1|,MW823144,"Pedioplanis gaerdesi voucher CAS:214599 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|762006470|gb|KP001493.1|,KP001493,"Panthera leo isolate 31_Cameroon mitochondrion, complete genome",9689,Panthera leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853744|gb|OK512997.1|,OK512997,"Panthera spelaea from Poland mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910954|gb|PP763959.1|,PP763959,"Sus scrofa isolate Banda4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|757173677|gb|KP301137.1|,KP301137,"Sus scrofa scrofa mitochondrion, complete genome",415978,Sus scrofa scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671673|gb|MG250523.1|,MG250523,"Sus scrofa isolate DB24 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717905|gb|OL547470.1|,OL547470,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910828|gb|PP763950.1|,PP763950,"Sus scrofa isolate Mali5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910856|gb|PP763952.1|,PP763952,"Sus scrofa isolate Ankamali2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2248387900|gb|ON060839.1|,ON060839,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000873|gb|MK858174.1|,MK858174,"Sus scrofa isolate Nanyang41 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|209166156|gb|FJ236995.1|,FJ236995,"Sus scrofa breed Iberian haplotype H6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671939|gb|MG250542.1|,MG250542,"Sus scrofa isolate LL7105 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853982|gb|OK513014.1|,OK513014,"Panthera spelaea voucher IK-01-409 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1751377137|gb|MK344653.1|,MK344653,"Sus scrofa isolate Europe haplotype 4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320753|gb|AF486860.1|,AF486860,"Sus scrofa breed Chinese Rongchang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2152011340|gb|MK688993.1|,MK688993,"Sus scrofa breed Bama mininature pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910408|gb|PP763920.1|,PP763920,"Sus scrofa isolate AgondaGoan3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671771|gb|MG250530.1|,MG250530,"Sus scrofa isolate GF99 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978908|gb|MW823160.1|,MW823160,"Pedioplanis gaerdesi voucher ZMB:89332 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1035662687|gb|KX258452.1|,KX258452,"Panthera leo spelaea voucher F-2678/70 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|550600859|gb|KF472179.1|,KF472179,"Sus scrofa breed Daweizi mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910898|gb|PP763955.1|,PP763955,"Sus scrofa isolate Ankamali5 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1071036286|gb|KX620008.1|,KX620008,"Sus scrofa isolate Enshi7 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2044000831|gb|MK858171.1|,MK858171,"Sus scrofa isolate Yuxi22 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853800|gb|OK513001.1|,OK513001,"Panthera spelaea voucher PIN 3752-024A mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853828|gb|OK513003.1|,OK513003,"Panthera spelaea voucher PIN 3916-162 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|668349796|gb|KJ720205.1|,KJ720205,"Sus scrofa breed Laiwu Black pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053979162|gb|MW823287.1|,MW823287,"Pedioplanis branchi voucher ZMB:89306 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671855|gb|MG250536.1|,MG250536,"Sus scrofa isolate H19M mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911122|gb|PP763971.1|,PP763971,"Sus scrofa isolate Banda16 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671911|gb|MG250540.1|,MG250540,"Sus scrofa isolate lantang26 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911262|gb|PP763981.1|,PP763981,"Sus scrofa isolate TenyiVo1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|460418054|gb|KC493607.1|,KC493607,"Sus scrofa isolate T1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|6601154|gb|AF099234.1|AF099234,AF099234,"Liolaemus capillitas NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial genes for mitochondrial products",109401,Liolaemus capillitas,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|118344884|gb|DQ871076.1|,DQ871076,"Pedioplanis gaerdesi haplotype ABE448 NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717919|gb|OL547471.1|,OL547471,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315610|gb|EF545580.1|,EF545580,"Sus scrofa isolate wbdb6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978952|gb|MW823182.1|,MW823182,"Pedioplanis branchi voucher ZMB:89313 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1464315092|ref|NC_039090.1|,NC_039090,"Sus scrofa cristatus isolate ABT/SWFH/1 mitochondrion, complete genome",309913,Sus scrofa cristatus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911136|gb|PP763972.1|,PP763972,"Sus scrofa isolate Banda17 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853576|gb|OK512985.1|,OK512985,"Panthera spelaea from Canada mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853884|gb|OK513007.1|,OK513007,"Panthera spelaea from Germany mitochondrion, partial genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|460418124|gb|KC493612.1|,KC493612,"Sus scrofa isolate T6 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2250084220|gb|OM634652.1|,OM634652,"Sus scrofa domesticus breed Ghungroo mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1464425778|gb|MH588612.1|,MH588612,"Panthera pardus voucher N43947 mitochondrion, partial genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|3005406057|dbj|LC880088.1|,LC880088,"Sus scrofa 20230224_TCRDL_Sscr mitochondrial DNA, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2250084164|gb|OM386979.1|,OM386979,"Sus scrofa domesticus breed Tenyi Vo mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|55139591|gb|AY634385.1|,AY634385,"Neofelis nebulosa NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",61452,Neofelis nebulosa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978958|gb|MW823185.1|,MW823185,"Pedioplanis branchi voucher CAS:214792 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315790|gb|EF545593.1|,EF545593,"Sus scrofa isolate X269 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2023428938|gb|CP071572.1|,CP071572,"Sus scrofa scrofa breed NS mitochondrion, complete genome",415978,Sus scrofa scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|974993686|gb|KT261429.1|,KT261429,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|673922063|gb|KM101043.1|,KM101043,"Sus scrofa breed Lantang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717527|gb|OL547443.1|,OL547443,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853996|gb|OK513015.1|,OK513015,"Panthera leo atrox from USA mitochondrion, partial genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910464|gb|PP763924.1|,PP763924,"Sus scrofa isolate Doom1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2037092903|gb|MK746094.1|,MK746094,"Sus scrofa isolate Nanyang54 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053979158|gb|MW823285.1|,MW823285,"Pedioplanis gaerdesi voucher MCZR185875 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|482514544|gb|KC834784.1|,KC834784,"Panthera leo persica mitochondrion, complete genome",83386,Panthera leo persica,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320921|gb|AF486872.1|,AF486872,"Sus scrofa breed Chinese Jiangquhai mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|15812138|gb|AF055964.2|,AF055964,"Anolis loysiana NADH dehydrogenase subunit II (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome oxidase subunit I gene, partial cds; mitochondrial genes for mitochondrial products",75261,Anolis loysiana,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|76262521|gb|DQ207755.1|,DQ207755,"Sus scrofa isolate KS31 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|983635845|gb|KT194220.1|,KT194220,"Sus scrofa breed Saba mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1071036314|gb|KX620010.1|,KX620010,"Sus scrofa isolate Enshi20 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|76262549|gb|DQ207753.1|,DQ207753,"Sus scrofa isolate KS17 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|443610992|gb|KC250273.1|,KC250273,"Sus scrofa breed Xiang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1215003257|gb|KY964306.1|,KY964306,"Sus scrofa breed Huong pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978924|gb|MW823168.1|,MW823168,"Pedioplanis gaerdesi voucher SK440.2014 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|983635817|gb|KT194218.1|,KT194218,"Sus scrofa breed Guangming small-ear mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|814936116|gb|KP202265.1|,KP202265,"Panthera pardus isolate PPA mitochondrion, complete genome",9691,Panthera pardus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|347448639|gb|JN601068.1|,JN601068,"Sus scrofa isolate Mangalitsa swallow belly breed 1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|577029783|gb|KF907306.1|,KF907306,"Panthera leo leo mitochondrion, complete genome",1446311,Panthera leo leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|586946472|gb|KF971862.1|,KF971862,"Sus scrofa domesticus breed Min mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911192|gb|PP763976.1|,PP763976,"Sus scrofa isolate Purnea1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910632|gb|PP763936.1|,PP763936,"Sus scrofa isolate ManipuriBlack1 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165718004|gb|OL547477.1|,OL547477,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184803938|gb|KX982635.1|,KX982635,"Sus scrofa isolate Russia_T3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|6601122|gb|AF099226.1|AF099226,AF099226,"Liolaemus pictus NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial genes for mitochondrial products",82663,Liolaemus pictus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853954|gb|OK513012.1|,OK513012,"Panthera leo atrox voucher EDM P89.13.546 mitochondrion, complete genome",402889,Panthera leo atrox,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978916|gb|MW823164.1|,MW823164,"Pedioplanis gaerdesi voucher ZMB:89330 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315736|gb|EF545589.1|,EF545589,"Sus scrofa isolate yimh42 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804162|gb|KX982651.1|,KX982651,"Sus scrofa isolate Vietnam_MCC09 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2102343205|gb|MW534270.1|,MW534270,"Sus scrofa domesticus breed Gannan wild Tibetan pig mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184804190|gb|KX982653.1|,KX982653,"Sus scrofa isolate Vietnam_BA7 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717513|gb|OL547442.1|,OL547442,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|459353560|gb|KC469586.1|,KC469586,"Sus scrofa domesticus breed Chinese Jinhua pig mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671631|gb|MG250520.1|,MG250520,"Sus scrofa isolate dahuabai09 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165718032|gb|OL547479.1|,OL547479,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|33320683|gb|AF486855.1|,AF486855,"Sus scrofa breed Chinese Zhong Meishan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|982189117|gb|KT279758.1|,KT279758,"Sus scrofa haplotype A mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671743|gb|MG250528.1|,MG250528,"Sus scrofa isolate GDXE32 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671883|gb|MG250538.1|,MG250538,"Sus scrofa isolate lantang24 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2250084178|gb|OM453834.1|,OM453834,"Sus scrofa domesticus breed Zovawk mitochondrion, complete genome",9825,Sus scrofa domesticus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2512647706|gb|OQ689020.1|,OQ689020,"Sus scrofa breed mashen mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|3005406155|dbj|LC880095.1|,LC880095,"Sus scrofa 20230310_TCRDL_Sscr mitochondrial DNA, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911010|gb|PP763963.1|,PP763963,"Sus scrofa isolate Banda8 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717849|gb|OL547466.1|,OL547466,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978934|gb|MW823173.1|,MW823173,"Pedioplanis branchi voucher ZMB:89304 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2848679,Pedioplanis branchi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911206|gb|PP763977.1|,PP763977,"Sus scrofa isolate Purnea2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910814|gb|PP763949.1|,PP763949,"Sus scrofa isolate Mali4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1561759576|gb|MG837549.1|,MG837549,"Sus scrofa isolate TP mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2053978912|gb|MW823162.1|,MW823162,"Pedioplanis gaerdesi voucher AMB5940 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",219176,Pedioplanis gaerdesi,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911024|gb|PP763964.1|,PP763964,"Sus scrofa isolate Banda9 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910786|gb|PP763947.1|,PP763947,"Sus scrofa isolate Mali2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1751377081|gb|MK290991.1|,MK290991,"Sus scrofa isolate Europe mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671687|gb|MG250524.1|,MG250524,"Sus scrofa isolate DB5005 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1899178512|gb|MN624263.1|,MN624263,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2132853604|gb|OK512987.1|,OK512987,"Panthera spelaea voucher UAF V-54-30 mitochondrion, complete genome",2770979,Panthera spelaea,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1184803952|gb|KX982636.1|,KX982636,"Sus scrofa isolate Vietnam_VNF06 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|312233363|ref|NC_014692.1|,NC_014692,"Sus scrofa taiwanensis mitochondrion, complete genome",310261,Sus scrofa taivanus,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|145315708|gb|EF545587.1|,EF545587,"Sus scrofa isolate huzu2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|209166212|gb|FJ236999.1|,FJ236999,"Sus scrofa breed European wild boar haplotype WB2 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2165717948|gb|OL547473.1|,OL547473,"Sus scrofa mitochondrion, partial genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671547|gb|MG250514.1|,MG250514,"Sus scrofa isolate BMX0001 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2152015657|gb|OK539643.1|,OK539643,"Babyrousa babyrussa mitochondrion, complete genome",41806,Babyrousa babyrussa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2225953440|gb|MT916290.1|,MT916290,"Panthera leo leo mitochondrion, complete genome",1446311,Panthera leo leo,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727910576|gb|PP763932.1|,PP763932,"Sus scrofa isolate Ghoongroo3 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2120245608|gb|MT483613.1|,MT483613,"Sus scrofa isolate DM1122 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671925|gb|MG250541.1|,MG250541,"Sus scrofa isolate LL0012 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314671995|gb|MG250546.1|,MG250546,"Sus scrofa isolate LUC202 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2561340873|gb|OR260477.1|,OR260477,"Sus scrofa mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2037092875|gb|MK746092.1|,MK746092,"Sus scrofa isolate Yuxi24 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|699046396|gb|KM275217.1|,KM275217,"Sus scrofa breed Luchuan mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|118344874|gb|DQ871071.1|,DQ871071,"Pedioplanis inornata haplotype ABE458 NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",219177,Pedioplanis inornata,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|1314672093|gb|MG250553.1|,MG250553,"Sus scrofa isolate PTHF7 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2076239742|gb|MT501674.1|,MT501674,"Sus scrofa breed Ghungroo Pig mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|443611006|gb|KC250274.1|,KC250274,"Sus scrofa breed Lantang mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
Query_2228399,reverse journal,gi|2727911304|gb|PP763984.1|,PP763984,"Sus scrofa isolate TenyiVo4 mitochondrion, complete genome",9823,Sus scrofa,100.0,42.7638,0.381129
